Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
PPO,617,14,2,12.6,617000
PPO,618,3,0,2,618000
PPO,619,7,0,6,619000
PPO,620,3,2,1.6,620000
PPO,621,10,18,5.4,621000
PPO,622,3,0,2,622000
PPO,623,3,0,2,623000
PPO,624,13,0,12,624000
PPO,625,9,4,7.2,625000
PPO,626,3,8,0.4,626000
PPO,627,11,0,10,627000
PPO,628,13,0,12,628000
PPO,629,3,0,2,629000
PPO,630,11,0,10,630000
PPO,631,3,0,2,631000
PPO,632,13,4,11.2,632000
PPO,633,3,0,2,633000
PPO,634,14,4,12.2,634000
PPO,635,14,4,12.2,635000
PPO,636,3,0,2,636000
PPO,637,3,2,1.6,637000
PPO,638,4,0,3,638000
PPO,639,3,0,2,639000
PPO,640,3,4,1.2,640000
PPO,641,13,0,12,641000
PPO,642,11,6,8.8,642000
PPO,643,11,0,10,643000
PPO,644,14,0,13,644000
PPO,645,9,0,8,645000
PPO,646,12,0,11,646000
PPO,647,13,0,12,647000
PPO,648,3,0,2,648000
PPO,649,14,0,13,649000
PPO,650,14,0,13,650000
PPO,651,14,0,13,651000
PPO,652,15,4,13.2,652000
PPO,653,15,1,13.8,653000
PPO,654,8,4,6.2,654000
PPO,655,10,2,8.6,655000
PPO,656,13,4,11.2,656000
PPO,657,4,4,2.2,657000
PPO,658,13,0,12,658000
PPO,659,11,0,10,659000
PPO,660,14,0,13,660000
PPO,661,3,2,1.6,661000
PPO,662,12,0,11,662000
PPO,663,11,0,10,663000
PPO,664,13,0,12,664000
PPO,665,3,0,2,665000
PPO,666,14,2,12.6,666000
PPO,667,4,2,2.6,667000
PPO,668,15,4,13.2,668000
PPO,669,14,0,13,669000
PPO,670,4,0,3,670000
PPO,671,14,0,13,671000
PPO,672,13,0,12,672000
PPO,673,14,4,12.2,673000
PPO,674,12,0,11,674000
PPO,675,3,2,1.6,675000
PPO,676,14,0,13,676000
PPO,677,14,0,13,677000
PPO,678,14,0,13,678000
PPO,679,3,4,1.2,679000
PPO,680,8,0,7,680000
PPO,681,14,0,13,681000
PPO,682,12,2,10.6,682000
PPO,683,13,0,12,683000
PPO,684,6,2,4.6,684000
PPO,685,3,6,0.8,685000
PPO,686,3,0,2,686000
PPO,687,15,0,14,687000
PPO,688,3,0,2,688000
PPO,689,14,2,12.6,689000
PPO,690,7,6,4.8,690000
PPO,691,12,4,10.2,691000
PPO,692,6,0,5,692000
PPO,693,13,0,12,693000
PPO,694,11,0,10,694000
PPO,695,3,6,0.8,695000
PPO,696,14,0,13,696000
PPO,697,12,0,11,697000
PPO,698,15,2,13.6,698000
PPO,699,3,0,2,699000
PPO,700,13,0,12,700000
PPO,701,15,2,13.6,701000
PPO,702,14,0,13,702000
PPO,703,15,0,14,703000
PPO,704,15,0,14,704000
PPO,705,14,0,13,705000
PPO,706,14,0,13,706000
PPO,707,3,0,2,707000
PPO,708,3,4,1.2,708000
PPO,709,14,0,13,709000
PPO,710,3,0,2,710000
PPO,711,12,0,11,711000
PPO,712,5,0,4,712000
PPO,713,3,0,2,713000
PPO,714,3,0,2,714000
PPO,715,6,0,5,715000
PPO,716,14,0,13,716000
PPO,717,3,0,2,717000
PPO,718,10,2,8.6,718000
PPO,719,3,2,1.6,719000
PPO,720,13,0,12,720000
PPO,721,3,4,1.2,721000
PPO,722,6,2,4.6,722000
PPO,723,7,0,6,723000
PPO,724,14,2,12.6,724000
PPO,725,3,0,2,725000
PPO,726,14,0,13,726000
PPO,727,12,2,10.6,727000
PPO,728,4,0,3,728000
PPO,729,14,2,12.6,729000
PPO,730,3,2,1.6,730000
PPO,731,3,3,1.4,731000
PPO,732,7,0,6,732000
PPO,733,14,1,12.8,733000
PPO,734,12,0,11,734000
PPO,735,3,2,1.6,735000
PPO,736,7,2,5.6,736000
PPO,737,5,0,4,737000
PPO,738,13,0,12,738000
PPO,739,5,4,3.2,739000
PPO,740,14,0,13,740000
PPO,741,6,0,5,741000
PPO,742,11,2,9.6,742000
PPO,743,12,0,11,743000
PPO,744,11,0,10,744000
PPO,745,3,0,2,745000
PPO,746,3,2,1.6,746000
PPO,747,14,0,13,747000
PPO,748,15,0,14,748000
PPO,749,14,0,13,749000
PPO,750,15,0,14,750000
PPO,751,3,0,2,751000
PPO,752,11,4,9.2,752000
PPO,753,3,4,1.2,753000
PPO,754,14,0,13,754000
PPO,755,8,0,7,755000
PPO,756,13,2,11.6,756000
PPO,757,14,0,13,757000
PPO,758,9,0,8,758000
PPO,759,11,0,10,759000
PPO,760,4,0,3,760000
PPO,761,3,2,1.6,761000
PPO,762,5,6,2.8,762000
PPO,763,14,4,12.2,763000
PPO,764,6,0,5,764000
PPO,765,3,2,1.6,765000
PPO,766,14,2,12.6,766000
