Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
PPO,504,1,2,-0.4,504000
PPO,505,1,3,-0.6,505000
PPO,506,1,5,-1,506000
PPO,507,1,1,-0.2,507000
PPO,508,1,2,-0.4,508000
PPO,509,1,5,-1,509000
PPO,510,1,3,-0.6,510000
PPO,511,1,3,-0.6,511000
PPO,512,1,1,-0.2,512000
PPO,513,1,3,-0.6,513000
PPO,514,1,5,-1,514000
PPO,515,1,4,-0.8,515000
PPO,516,1,1,-0.2,516000
PPO,517,1,1,-0.2,517000
PPO,518,1,3,-0.6,518000
PPO,519,1,4,-0.8,519000
PPO,520,1,3,-0.6,520000
PPO,521,1,3,-0.6,521000
PPO,522,1,5,-1,522000
PPO,523,1,3,-0.6,523000
PPO,524,1,4,-0.8,524000
PPO,525,1,3,-0.6,525000
PPO,526,1,4,-0.8,526000
PPO,527,1,0,0,527000
PPO,528,1,3,-0.6,528000
PPO,529,1,7,-1.4,529000
PPO,530,1,2,-0.4,530000
PPO,531,1,3,-0.6,531000
PPO,532,1,2,-0.4,532000
PPO,533,1,6,-1.2,533000
PPO,534,1,3,-0.6,534000
PPO,535,1,6,-1.2,535000
PPO,536,1,2,-0.4,536000
PPO,537,1,4,-0.8,537000
PPO,538,1,2,-0.4,538000
PPO,539,1,1,-0.2,539000
PPO,540,1,1,-0.2,540000
PPO,541,1,2,-0.4,541000
PPO,542,1,2,-0.4,542000
PPO,543,1,2,-0.4,543000
PPO,544,1,1,-0.2,544000
PPO,545,1,3,-0.6,545000
PPO,546,1,1,-0.2,546000
PPO,547,1,1,-0.2,547000
PPO,548,1,3,-0.6,548000
PPO,549,1,1,-0.2,549000
PPO,550,1,5,-1,550000
PPO,551,1,3,-0.6,551000
PPO,552,1,8,-1.6,552000
PPO,553,1,2,-0.4,553000
PPO,554,1,1,-0.2,554000
PPO,555,1,1,-0.2,555000
PPO,556,2,3,0.4,556000
PPO,557,1,1,-0.2,557000
PPO,558,0,3,-1.6,558000
PPO,559,1,3,-0.6,559000
PPO,560,1,4,-0.8,560000
PPO,561,1,5,-1,561000
PPO,562,1,3,-0.6,562000
PPO,563,1,1,-0.2,563000
PPO,564,1,2,-0.4,564000
PPO,565,1,1,-0.2,565000
PPO,566,1,3,-0.6,566000
PPO,567,1,0,0,567000
PPO,568,1,2,-0.4,568000
PPO,569,1,1,-0.2,569000
PPO,570,1,3,-0.6,570000
PPO,571,1,0,0,571000
PPO,572,1,3,-0.6,572000
PPO,573,1,2,-0.4,573000
PPO,574,1,4,-0.8,574000
PPO,575,1,1,-0.2,575000
PPO,576,1,2,-0.4,576000
PPO,577,1,2,-0.4,577000
PPO,578,1,6,-1.2,578000
PPO,579,1,3,-0.6,579000
PPO,580,1,5,-1,580000
PPO,581,1,2,-0.4,581000
PPO,582,1,3,-0.6,582000
PPO,583,1,3,-0.6,583000
PPO,584,1,3,-0.6,584000
PPO,585,1,3,-0.6,585000
PPO,586,1,5,-1,586000
PPO,587,1,2,-0.4,587000
PPO,588,1,1,-0.2,588000
PPO,589,1,2,-0.4,589000
PPO,590,1,2,-0.4,590000
PPO,591,1,4,-0.8,591000
PPO,592,1,2,-0.4,592000
PPO,593,1,3,-0.6,593000
PPO,594,1,3,-0.6,594000
PPO,595,1,3,-0.6,595000
PPO,596,1,0,0,596000
PPO,597,1,2,-0.4,597000
PPO,598,1,1,-0.2,598000
PPO,599,1,3,-0.6,599000
PPO,600,1,0,0,600000
PPO,601,1,2,-0.4,601000
PPO,602,1,3,-0.6,602000
PPO,603,1,3,-0.6,603000
PPO,604,1,3,-0.6,604000
PPO,605,1,2,-0.4,605000
PPO,606,1,3,-0.6,606000
PPO,607,1,3,-0.6,607000
PPO,608,1,5,-1,608000
