Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
NEAT,746,14,5,13,747353
NEAT,747,13,19,9.2,748353
NEAT,748,13,3,12.4,749354
NEAT,749,13,1,12.8,750355
NEAT,750,14,4,13.2,751356
NEAT,751,13,0,13,752356
NEAT,752,13,0,13,753358
NEAT,753,14,11,11.8,754358
NEAT,754,14,3,13.4,755360
NEAT,755,14,3,13.4,756361
NEAT,756,14,22,9.6,757363
NEAT,757,13,2,12.6,758365
NEAT,758,13,3,12.4,759365
NEAT,759,14,0,14,760366
NEAT,760,13,2,12.6,761368
NEAT,761,12,4,11.2,762369
NEAT,762,15,5,14,763370
NEAT,763,14,2,13.6,764371
NEAT,764,14,8,12.4,765373
NEAT,765,12,8,10.4,766375
NEAT,766,14,6,12.8,767376
NEAT,767,13,2,12.6,768377
NEAT,768,14,18,10.4,769377
NEAT,769,15,13,12.4,770379
NEAT,770,13,2,12.6,771380
NEAT,771,14,7,12.6,772381
NEAT,772,14,4,13.2,773381
NEAT,773,14,2,13.6,774382
NEAT,774,13,0,13,775383
NEAT,775,14,4,13.2,776384
NEAT,776,13,2,12.6,777386
NEAT,777,14,6,12.8,778386
NEAT,778,13,1,12.8,779387
NEAT,779,13,3,12.4,780388
NEAT,780,13,0,13,781390
NEAT,781,13,2,12.6,782390
NEAT,782,14,6,12.8,783391
NEAT,783,12,0,12,784392
NEAT,784,12,0,12,785393
NEAT,785,13,0,13,786394
NEAT,786,14,0,14,787394
NEAT,787,11,1,10.8,788395
NEAT,788,13,2,12.6,789395
NEAT,789,14,0,14,790397
NEAT,790,13,0,13,791397
NEAT,791,14,1,13.8,792397
NEAT,792,13,1,12.8,793398
NEAT,793,13,0,13,794400
NEAT,794,14,0,14,795401
NEAT,795,15,2,14.6,796402
