Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
NEAT,447,12,1,11.8,447856
NEAT,448,13,8,11.4,448860
NEAT,449,14,15,11,449862
NEAT,450,13,5,12,450864
NEAT,451,13,2,12.6,451865
NEAT,452,14,3,13.4,452865
NEAT,453,13,0,13,453870
NEAT,454,14,6,12.8,454873
NEAT,455,14,2,13.6,455875
NEAT,456,13,2,12.6,456875
NEAT,457,13,2,12.6,457875
NEAT,458,14,3,13.4,458876
NEAT,459,12,2,11.6,459878
NEAT,460,14,8,12.4,460882
NEAT,461,14,8,12.4,461886
NEAT,462,13,0,13,462886
NEAT,463,13,2,12.6,463888
NEAT,464,15,12,12.6,464889
NEAT,465,13,2,12.6,465889
NEAT,466,12,4,11.2,466890
NEAT,467,13,4,12.2,467892
NEAT,468,14,10,12,468892
NEAT,469,14,10,12,469894
NEAT,470,15,10,13,470894
NEAT,471,13,0,13,471895
NEAT,472,13,18,9.4,472896
NEAT,473,12,0,12,473896
NEAT,474,13,10,11,474898
NEAT,475,12,2,11.6,475899
NEAT,476,14,4,13.2,476901
NEAT,477,13,2,12.6,477907
NEAT,478,12,4,11.2,478919
NEAT,479,13,0,13,479929
NEAT,480,14,5,13,480931
NEAT,481,15,4,14.2,481943
NEAT,482,13,0,13,482946
NEAT,483,14,4,13.2,483950
NEAT,484,13,4,12.2,484950
NEAT,485,13,6,11.8,485952
NEAT,486,13,0,13,486954
NEAT,487,14,9,12.2,487956
NEAT,488,13,4,12.2,488957
NEAT,489,13,0,13,489958
NEAT,490,14,4,13.2,490959
NEAT,491,13,5,12,491959
NEAT,492,12,34,5.2,492962
NEAT,493,14,8,12.4,493962
NEAT,494,14,4,13.2,494965
NEAT,495,14,8,12.4,495967
NEAT,496,13,3,12.4,496969
NEAT,497,13,6,11.8,497970
NEAT,498,14,2,13.6,498971
NEAT,499,14,4,13.2,499972
NEAT,500,14,6,12.8,500973
NEAT,501,13,8,11.4,501973
NEAT,501,13,10,11.4,501973
